Id,SalePrice
1461,119175.85604395873
1462,162229.34559695408
1463,181069.88645964192
1464,192718.2253645439
1465,196455.75579852148
1466,168612.4508066046
1467,178859.21106715148
1468,156379.1180892903
1469,195624.85785296094
1470,119669.2422687521
1471,185450.48294047822
1472,98066.05142933324
1473,94043.24980796405
1474,144359.1955365459
1475,109624.66349152906
1476,362589.97811890754
1477,246901.1421047712
1478,302811.8687082591
1479,297503.6527237571
1480,464992.4573400618
1481,324585.366316702
1482,211706.21590656726
1483,180270.77877987822
1484,159360.99896216314
1485,195554.2415241819
1486,193843.36322467425
1487,356075.70565548836
1488,229757.92337312398
1489,197880.99992141983
1490,235529.32375524088
1491,193381.93764263997
1492,92318.96740254729
1493,191271.0518360516
1494,290944.8404441972
1495,294862.62311135966
1496,232482.13025219768
1497,186087.35743180485
1498,183491.387914178
1499,169255.6290950221
1500,160642.2924462206
1501,170068.6830503821
1502,147425.3934864185
1503,295252.555569175
1504,248702.59715874156
1505,229793.3142891128
1506,193638.92428881524
1507,242098.5810116322
1508,208176.6620372878
1509,157978.8528195058
1510,144878.92321111172
1511,160786.8062480764
1512,168582.39899597122
1513,159888.056504701
1514,153846.882657285
1515,184785.45642422067
1516,151635.5138923383
1517,171186.48584582604
1518,134258.99251959153
1519,213367.99031609244
1520,129045.38343190118
1521,127711.82269872725
1522,171540.88646381252
1523,110558.20352752879
1524,125653.65909040316
1525,112922.22963396295
1526,106801.1892951352
1527,112670.92782421169
1528,136175.540289199
1529,151433.10124145227
1530,176128.8676357482
1531,110549.28297382027
1532,95926.76217238174
1533,143169.18779334688
1534,128449.32337661367
1535,138006.14372176948
1536,105196.0811541793
1537,58878.69992937281
1538,147950.93681309852
1539,213768.91238083737
1540,92761.25114145054
1541,143711.38412095926
1542,144507.21173092033
1543,184902.2565098699
1544,84426.24297049273
1545,111548.82481351345
1546,145460.00655752898
1547,127086.57566106704
1548,140872.1436107906
1549,124338.36448710092
1550,133854.8350811423
1551,104507.81648908718
1552,133376.34321090576
1553,148821.2552582583
1554,111795.6471002888
1555,163460.397232562
1556,84751.2564574434
1557,106876.97798806496
1558,106475.58458677916
1559,62399.31590078961
1560,125965.93057227689
1561,121930.86238025952
1562,131693.16952259577
1563,121737.71239043129
1564,155450.19639632452
1565,147833.45414198955
1566,252580.13382011617
1567,79380.85393836508
1568,244902.9644319848
1569,133294.8705362753
1570,141525.0819253845
1571,123256.7493791684
1572,142628.87809226598
1573,232689.13875721733
1574,119473.64895027457
1575,220367.9545957717
1576,243353.11115654808
1577,178513.21402528172
1578,156085.5733622403
1579,137933.97937157002
1580,196978.0277271285
1581,160162.10796349938
1582,118466.3877233499
1583,289089.45795512234
1584,217805.63950321326
1585,133471.74722775887
1586,67096.09619788734
1587,112190.74850853969
1588,151837.65179520872
1589,96997.10337628459
1590,133208.40180051612
1591,92307.7220509728
1592,113157.81398962915
1593,124424.1694814839
1594,117752.10633006196
1595,105702.98880197378
1596,216845.6781201969
1597,204258.2206183541
1598,235316.03200885968
1599,168998.18594548985
1600,163234.8395526898
1601,60617.24266313703
1602,112827.96011931171
1603,71525.13184626198
1604,264686.44065495714
1605,237148.48342656344
1606,167157.94253662197
1607,191136.23590037637
1608,217232.23358706778
1609,181329.91666223225
1610,147316.39639440313
1611,139255.39775077486
1612,168313.47456813732
1613,163451.77694370633
1614,124830.80184747657
1615,92370.6881969802
1616,78005.05822473581
1617,89201.87864501172
1618,132336.3891218504
1619,131098.57809785468
1620,147597.81692142962
1621,129731.3906693075
1622,139857.53603741172
1623,257548.3619494136
1624,215158.04578916813
1625,117456.08480123106
1626,175600.7367552643
1627,195215.1818672502
1628,276030.7392504152
1629,186162.60657832268
1630,329908.08855462616
1631,230770.05264493308
1632,245025.03792889148
1633,179702.63529910968
1634,183755.05360224989
1635,169752.31983836135
1636,148613.1686474332
1637,199642.61576502194
1638,182739.16445747015
1639,189658.21163584647
1640,255413.67210827136
1641,183314.4521487267
1642,245978.26129886514
1643,213796.58791051505
1644,246300.48861416086
1645,189136.93836321463
1646,160499.9776284087
1647,163013.05410348056
1648,128519.6705088219
1649,142224.24100633393
1650,111576.29460202201
1651,119132.42333361928
1652,97825.85204776547
1653,98406.87552892914
1654,147195.99980343055
1655,136760.5015762349
1656,141432.8861033029
1657,148293.17149438857
1658,149911.91165376888
1659,114936.1404056039
1660,160534.08302218447
1661,413892.81531033624
1662,396187.93310544145
1663,378727.9449779353
1664,475220.75083473435
1665,309256.2673598205
1666,333324.94587453484
1667,391411.43136736896
1668,359473.12528911483
1669,317589.02797486546
1670,358725.0112078901
1671,263176.5681822602
1672,404798.5382293286
1673,281450.1709996057
