Id,SalePrice
1461,119738.52241416214
1462,162257.47453329893
1463,181035.42544491976
1464,192746.78229565747
1465,196284.48988576364
1466,168655.40796341636
1467,178700.1584891438
1468,156157.56980069898
1469,195828.25103122665
1470,119487.52143714289
1471,186764.6486841056
1472,98033.0904711191
1473,93861.76215948365
1474,144434.58910718354
1475,109613.68719298863
1476,362912.25822816987
1477,246513.52956912396
1478,302705.19904469664
1479,297638.8405378082
1480,465486.502270612
1481,323882.5371667273
1482,211469.92533925874
1483,180081.51263279395
1484,159183.0706664087
1485,195573.20471151065
1486,194149.2833380992
1487,354924.0934587274
1488,229549.2136580334
1489,197801.53684261595
1490,235113.95967481204
1491,193387.2907135939
1492,92621.04271491102
1493,191352.0264827015
1494,291131.78612222645
1495,294697.25652896217
1496,232189.9933108386
1497,186006.67858933358
1498,182618.16813658384
1499,168690.34698251472
1500,160429.75301815922
1501,169845.7251189543
1502,147327.0582235978
1503,296063.2754771643
1504,248682.40876996046
1505,229416.5307030415
1506,193577.96254749794
1507,241930.83129531177
1508,207861.83329446768
1509,157771.8119353028
1510,144701.92081938402
1511,160091.11907877953
1512,168754.57066578147
1513,160177.94936545563
1514,153524.03532497655
1515,185140.80555572285
1516,151738.3815817909
1517,171593.46515514815
1518,134287.45281143763
1519,213545.93767671174
1520,128921.56668464892
1521,127791.06685318322
1522,171575.64688750586
1523,110238.87311228528
1524,125924.28329078513
1525,112867.38432733295
1526,106851.83362216338
1527,112441.15462421889
1528,136493.01358423606
1529,151200.69737672445
1530,176085.4743294429
1531,110290.35118336513
1532,95979.39106963851
1533,143194.52279641043
1534,128303.95731365102
1535,138018.4774864384
1536,105098.44592674114
1537,58891.10883547811
1538,148207.9709287341
1539,213972.7221992436
1540,92829.17877396119
1541,143767.23942467172
1542,144433.10217732968
1543,185416.35896808698
1544,84422.57943904013
1545,111515.46334894592
1546,144860.56833526026
1547,126609.49290757971
1548,140780.20508883335
1549,124309.30203562124
1550,133425.283915246
1551,104482.05971519144
1552,133323.39383041696
1553,149023.13207509392
1554,111732.66563270686
1555,163446.83267283736
1556,84719.38478645614
1557,106559.8379736696
1558,106439.10044724891
1559,61739.844637791095
1560,126335.85787783185
1561,122078.45013505923
1562,131466.65044237202
1563,121664.76473082998
1564,155133.18982910464
1565,147177.24766647234
1566,252941.31488344105
1567,79189.47538609104
1568,244281.85780203325
1569,132929.3444706606
1570,141910.33273014065
1571,124338.97702641068
1572,143072.8772368791
1573,233557.4334748831
1574,119597.08402202577
1575,220409.38948174033
1576,243494.3071894565
1577,178553.09229751292
1578,156110.6689118947
1579,137743.25380069375
1580,196844.47128634294
1581,160277.60431173295
1582,118095.05311695514
1583,289643.7903950328
1584,217592.57656796766
1585,133127.16703303513
1586,66719.58461774331
1587,112098.34693361598
1588,152216.99826486214
1589,96988.4343946495
1590,133565.27914413504
1591,92564.90572698966
1592,113422.81001090798
1593,124021.093882894
1594,117852.34314795068
1595,105467.22187644013
1596,216378.445138507
1597,203688.94672059716
1598,235791.72890518844
1599,169303.50272404333
1600,163426.18112750349
1601,60547.70212085088
1602,113332.25699322417
1603,71164.38577668756
1604,265483.39090954413
1605,237559.98375953775
1606,167429.94040071103
1607,190896.64266520596
1608,217055.59660252754
1609,181379.89646608444
1610,147312.5785119099
1611,139720.268891326
1612,168255.09567775478
1613,163321.7454320069
1614,125128.23912898582
1615,92475.4707654695
1616,77980.91865451005
1617,89341.38087750238
1618,131577.87923311474
1619,131045.46503284843
1620,147608.03572198277
1621,130074.8419828415
1622,139676.38268610256
1623,257790.75724725617
1624,215208.1543861717
1625,117596.86548728697
1626,175770.44686856391
1627,194964.61141465223
1628,276609.7920356367
1629,186331.31711231204
1630,330580.94806742284
1631,230519.57825357298
1632,245045.0723563712
1633,179746.17924352977
1634,183533.7583717836
1635,169704.36124267383
1636,148401.87278612217
1637,199454.1210789955
1638,182937.65804451023
1639,189877.6940511792
1640,256281.0263200711
1641,183356.16451455155
1642,246174.75524178054
1643,213675.3617633244
1644,245553.88413644527
1645,188756.93039641768
1646,160403.59959052585
1647,163096.67784496016
1648,128664.78973835174
